treatment	query_seq	tag_length	what_id	what_description	what_e_value	what_definition	what_def	gene_length	protein_id	kid	pathway	path_class	who_db	who_db	who_id	who_e_value	phylum	family	trophic_state	genus_sp
plusFe	lcl|FLDA00M01DQYB0	268	lcl|pti:PHATRDRAFT_29157	NA	6.85E-27	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	4.07E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02JJLEL	268	lcl|pti:PHATRDRAFT_29157	NA	3.87E-38	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	3.56E-51	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02IJD9F	262	lcl|pti:PHATRDRAFT_29157	NA	1.14E-21	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	7.15E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01D55A8	233	lcl|pti:PHATRDRAFT_29157	NA	1.94E-21	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	9.94E-35	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02F6JLL	248	lcl|pti:PHATRDRAFT_29157	NA	1.90E-29	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	6.27E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GPM46	177	lcl|pti:PHATRDRAFT_29157	NA	7.20E-21	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	1.27E-31	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02IEJUI	270	lcl|pti:PHATRDRAFT_29157	NA	1.92E-28	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	3.60E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02G0JGS	256	lcl|pti:PHATRDRAFT_29157	NA	1.70E-30	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	1.52E-46	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01B797P	253	lcl|pti:PHATRDRAFT_29157	NA	1.14E-24	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	5.71E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01BGPS6	210	lcl|pti:PHATRDRAFT_29157	NA	8.53E-30	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	1.04E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01C2RGL	262	lcl|pti:PHATRDRAFT_29157	NA	7.23E-28	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	2.45E-44	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02IDHAA	264	lcl|pti:PHATRDRAFT_29157	NA	2.28E-30	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	1.40E-44	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01E2J11	237	lcl|pti:PHATRDRAFT_29157	NA	4.01E-27	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	5.16E-45	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01BNQJJ	269	lcl|pti:PHATRDRAFT_29157	NA	1.99E-26	phosphoglycerate kinase	phosphoglycerate kinase	441	pti:PHATRDRAFT_29157	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	6.55E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01BQC7R	255	lcl|tps:THAPS_270304	NA	3.11E-32	phosphoglycerate kinase	phosphoglycerate kinase	441	tps:THAPS_270304	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	1.84E-44	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02FXO9B	255	lcl|tps:THAPS_270304	NA	7.17E-29	phosphoglycerate kinase	phosphoglycerate kinase	441	tps:THAPS_270304	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	2.81E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GSUCA	265	lcl|tps:THAPS_270304	NA	5.44E-32	phosphoglycerate kinase	phosphoglycerate kinase	441	tps:THAPS_270304	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	1.07E-46	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01B803M	261	lcl|tps:THAPS_270304	NA	1.03E-27	phosphoglycerate kinase	phosphoglycerate kinase	441	tps:THAPS_270304	K00927	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014624	4.97E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02FY8HM	265	lcl|pti:PHATRDRAFT_12732	NA	8.81E-29	adenylate kinase	adenylate kinase	228	pti:PHATRDRAFT_12732	K00939	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014619	2.58E-48	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01EGRII	256	lcl|tps:THAPSDRAFT_31809	NA	4.38E-31	adenylate kinase	adenylate kinase	227	tps:THAPSDRAFT_31809	K00939	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014619	1.76E-48	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01D516Z	274	lcl|pti:PHATRDRAFT_41676	NDK1; nucleoside diphosphate kinase 1 ; K00940 nucleoside-diphosphate kinase	6.59E-38	nucleoside-diphosphate kinase	nucleoside-diphosphate kinase	152	pti:PHATRDRAFT_41676	K00940	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000019197	2.17E-49	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01CIAE8	220	lcl|pti:PHATRDRAFT_42104	NDK2; nucleoside diphosphate kinase 2 ; K00940 nucleoside-diphosphate kinase	5.51E-21	nucleoside-diphosphate kinase	nucleoside-diphosphate kinase	148	pti:PHATRDRAFT_42104	K00940	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014989	2.10E-33	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02ISO0L	254	lcl|pti:PHATRDRAFT_42104	NDK2; nucleoside diphosphate kinase 2 ; K00940 nucleoside-diphosphate kinase	2.46E-37	nucleoside-diphosphate kinase	nucleoside-diphosphate kinase	148	pti:PHATRDRAFT_42104	K00940	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014989	2.90E-54	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02JGHP7	170	lcl|pti:PHATRDRAFT_42104	NDK2; nucleoside diphosphate kinase 2 ; K00940 nucleoside-diphosphate kinase	6.57E-22	nucleoside-diphosphate kinase	nucleoside-diphosphate kinase	148	pti:PHATRDRAFT_42104	K00940	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014989	2.20E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01BCZWR	261	lcl|tps:THAPSDRAFT_12070	NDK1; probable nucleoside disphosphate kinase (EC:2.7.4.6); K00940 nucleoside-diphosphate kinase	3.66E-25	nucleoside-diphosphate kinase	nucleoside-diphosphate kinase	149	tps:THAPSDRAFT_12070	K00940	Purine metabolism	Purine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014989	1.17E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02FCTB1	266	lcl|pti:PHATRDRAFT_32326	NA	2.14E-28	ribose-phosphate pyrophosphokinase	ribose-phosphate pyrophosphokinase	309	pti:PHATRDRAFT_32326	K00948	Pentose phosphate pathway	Pentose phosphate pathway	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014899	3.41E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01B42JL	246	lcl|pti:PHATRDRAFT_32326	NA	6.55E-30	ribose-phosphate pyrophosphokinase	ribose-phosphate pyrophosphokinase	309	pti:PHATRDRAFT_32326	K00948	Pentose phosphate pathway	Pentose phosphate pathway	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014899	2.82E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02HUR1K	263	lcl|tps:THAPSDRAFT_1326*	NA	3.00E-22	sulfate adenylyltransferase	sulfate adenylyltransferase	409	tps:THAPSDRAFT_1326	K00958	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014560	1.51E-29	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01DLDIQ	295	lcl|tps:THAPSDRAFT_1326*	NA	1.51E-24	sulfate adenylyltransferase	sulfate adenylyltransferase	409	tps:THAPSDRAFT_1326	K00958	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014560	9.45E-47	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01B5FPF	246	lcl|tps:THAPSDRAFT_1326*	NA	2.32E-35	sulfate adenylyltransferase	sulfate adenylyltransferase	409	tps:THAPSDRAFT_1326	K00958	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014560	2.03E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01AS6R7	270	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	1.93E-21	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	1.24E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GDYQW	253	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	2.91E-38	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	1.95E-53	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01D47N3	231	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	2.29E-22	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	1.17E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01A2XWM	273	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	4.55E-39	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	1.63E-55	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01CHG8Y	257	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	4.48E-31	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	1.99E-45	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GYJE3	224	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	9.94E-23	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	1.13E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GZDHU	253	lcl|pti:PHATRDRAFT_56467*	SBPase; seduheptulose bisphosphatase	1.83E-32	sedoheptulose-bisphosphatase	sedoheptulose-bisphosphatase	356	NA	K01100	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014913	4.41E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01ENZLR	241	lcl|tps:THAPSDRAFT_24708*	beta-galactosidase	3.27E-21	beta-galactosidase	beta-galactosidase	386	NA	K01190	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|ctg7180000014661	2.76E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02JIXXQ	279	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	1.46E-29	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	2.14E-48	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02IPPU9	240	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	1.67E-33	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.06E-46	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02HPPAD	292	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	1.02E-43	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	2.68E-62	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02HIV6Q	230	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	3.31E-21	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	4.39E-37	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GGPK9	262	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	1.70E-33	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	3.28E-47	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GGO08	288	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	1.30E-38	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	4.60E-61	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01B1F6E	193	lcl|pti:PHATRDRAFT_18319	adenosylhomocysteinase ; K01251 adenosylhomocysteinase	1.14E-21	adenosylhomocysteinase	adenosylhomocysteinase	481	pti:PHATRDRAFT_18319	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	2.22E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02HE4CR	247	lcl|tps:THAPSDRAFT_28496	NA	8.80E-35	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	2.78E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01DT0ZI	210	lcl|tps:THAPSDRAFT_28496	NA	6.76E-27	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.56E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02ID5B0	289	lcl|tps:THAPSDRAFT_28496	NA	4.64E-36	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.29E-57	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01EAKNW	247	lcl|tps:THAPSDRAFT_28496	NA	2.04E-27	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	9.70E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02I7EMM	261	lcl|tps:THAPSDRAFT_28496	NA	4.48E-34	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	2.65E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02FWK9X	261	lcl|tps:THAPSDRAFT_28496	NA	1.44E-35	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.87E-46	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02G42TC	228	lcl|tps:THAPSDRAFT_28496	NA	1.26E-28	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	7.06E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01DGM10	246	lcl|tps:THAPSDRAFT_28496	NA	1.50E-34	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.26E-44	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02F4YN6	258	lcl|tps:THAPSDRAFT_28496	NA	1.82E-32	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.14E-46	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02IW5NH	238	lcl|tps:THAPSDRAFT_28496	NA	4.27E-29	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	1.55E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02GX9F9	250	lcl|tps:THAPSDRAFT_28496	NA	3.11E-40	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	2.63E-53	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M01DHFA7	257	lcl|tps:THAPSDRAFT_28496	NA	5.46E-37	adenosylhomocysteinase	adenosylhomocysteinase	481	tps:THAPSDRAFT_28496	K01251	Cysteine and methionine metabolism	Cysteine and methionine metabolism	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014196	9.01E-48	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
plusFe	lcl|FLDA00M02G9FME	278	lcl|pti:PHATRDRAFT_42612*	ATP-dependent protease	1.08E-24	ATP-dependent Lon protease	ATP-dependent Lon protease	241	NA	K01338	NA	NA	P.granii_UWOSP36_454_assembled_na	P.granii_UWOSP36_454_assembled_na	lcl|deg7180000014439	9.81E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia granii
